timestamp,gerador,repeticao,seed,amostra,tempo_s,ns_por_numero,qui_quadrado,p_valor,qualidade,rss_processo_mb,vms_processo_mb,rss_processo_mb_antes,loadavg_1min,loadavg_5min,loadavg_15min,memoria_total_gb,memoria_disponivel_gb,memoria_utilizada_percent,cpu_fisicas,cpu_logicas,hostname,sistema,release,arquitetura,python_versao
2026-04-16T15:35:52,GNPA otimizado,1,2754794679,1000000,8.552597250,8552.597250000,119.660160000,0.000021913,possível viés estatístico,82.703125,425415.765625,62.656250,1.64990234375,1.953125,2.12548828125,8.000000,1.508408,81.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:01,GNPA otimizado,2,1899526012,1000000,8.568910500,8568.910500000,80.840320000,0.064478620,compatível com aleatoriedade uniforme,92.000000,425425.578125,82.703125,1.62939453125,1.93798828125,2.11767578125,8.000000,1.510422,81.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:10,GNPA otimizado,3,2328685183,1000000,8.557029709,8557.029709000,79.723648000,0.075853585,compatível com aleatoriedade uniforme,98.156250,425432.140625,92.000000,1.6123046875,1.92333984375,2.10986328125,8.000000,1.591125,80.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:18,GNPA otimizado,4,3049235403,1000000,8.577387500,8577.387500000,95.286656000,0.005366915,possível viés estatístico,107.578125,425441.953125,98.156250,1.517578125,1.892578125,2.09619140625,8.000000,1.519897,81.00,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:27,GNPA otimizado,5,4265654401,1000000,8.565566833,8565.566833000,92.887552000,0.008491422,possível viés estatístico,106.093750,425440.453125,107.578125,1.47607421875,1.87744140625,2.08935546875,8.000000,1.560349,80.50,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:36,GNPA otimizado,6,3877454337,1000000,8.562985083,8562.985083000,84.180096000,0.038607449,possível viés estatístico,100.218750,425434.140625,106.093750,1.5625,1.88134765625,2.087890625,8.000000,1.546738,80.70,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:45,GNPA otimizado,7,3621740338,1000000,8.593268500,8593.268500000,83.520512000,0.042857330,possível viés estatístico,106.375000,425440.703125,100.218750,1.5556640625,1.86865234375,2.08056640625,8.000000,1.532288,80.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:36:54,GNPA otimizado,8,3939616297,1000000,8.577211833,8577.211833000,87.058304000,0.024052812,possível viés estatístico,100.500000,425434.390625,106.375000,1.54345703125,1.85595703125,2.07373046875,8.000000,1.498337,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:37:02,GNPA otimizado,9,3486370663,1000000,8.590407333,8590.407333000,130.228480000,0.000001365,possível viés estatístico,103.593750,425440.953125,100.500000,1.57958984375,1.85791015625,2.0732421875,8.000000,1.528870,80.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:37:11,GNPA otimizado,10,2585712915,1000000,8.507504791,8507.504791000,94.708864000,0.006003221,possível viés estatístico,97.718750,425434.640625,103.593750,1.7236328125,1.87841796875,2.078125,8.000000,1.547134,80.70,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:37:11,Mersenne Twister,1,2754794679,1000,0.000167041,167.040999997,57.408000000,0.675028706,compatível com aleatoriedade uniforme,66.531250,425403.140625,66.375000,1.7236328125,1.87841796875,2.078125,8.000000,1.567032,80.40,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
